Company,Title,Location,Salary
Microsoft,"Product Designer II, Security Design Studio","Redmond, Washington, United States","Product Design IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Site Reliability Engineer,"Redmond, Washington, United States","Site Reliability Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States",
Microsoft,Senior Firmware Engineer,"Redmond, Washington, United States; Sunnyvale, California, United States; Austin, Texas, United States",
Microsoft,EHS Campus Manager,"San Antonio, Texas, United States",
Microsoft,Datacenter Engineering Design Manager,"Redmond, Washington, United States",
Microsoft,Datacenter Logistics Technician,"Oslo, Oslo, Norway",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Network Sourcing Manager,"Multiple Locations, Multiple Locations, United Kingdom; Multiple Locations, Multiple Locations, Ireland; Multiple Locations, Multiple Locations, Spain; Multiple Locations, Multiple Locations, Netherlands",
Microsoft,Supply Chain Execution Manager,"Madrid, Madrid, Spain",
Microsoft,DC PM - IT/Network,"London, London, United Kingdom",
Microsoft,Director of Japan Creator Partnerships (Xbox),"Tokyo, Tokyo-to, Japan",
Microsoft,Software Engineer,"Atlanta, Georgia, United States",
Microsoft,Senior Site Reliability Engineer,"Aliso Viejo, California, United States","Site Reliability Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Site Reliability Engineer 2,"Aliso Viejo, California, United States","Site Reliability Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Software Engineer,"Bellevue, Washington, United States",
Microsoft,Principal Business Strategy Manager,"Redmond, Washington, United States; Austin, Texas, United States",
Microsoft,Principal Site Reliability Engineer Manager,"Aliso Viejo, California, United States",
Microsoft,Principal Security Incident Response Manager,"Redmond, Washington, United States","Security Operations Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. "
Microsoft,"Principal Engineer, DFT","Mountain View, California, United States","Silicon Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineer - Identity & Network Access,"Redmond, Washington, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,DCD AMERs Business Manager,"Mountain View, California, United States; Las Vegas, Nevada, United States; Denver, Colorado, United States",
Microsoft,Principal Architect,"San Francisco, California, United States","Software Engineering IC6 - The typical base pay range for this role across the U.S. is USD $158,500 - $276,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $202,800 - $304,200 per year."
Microsoft,Senior Construction Project Manager,"Des Moines, Iowa, United States",
Microsoft,Senior Construction Project Manager,"Atlanta, Georgia, United States; Atlanta, Georgia, United States",
Microsoft,Principal Product Manager,"Bellevue, Washington, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
